106.8	6.08E-01
107.2	6.06E-01
107.8	6.04E-01
108.3	6.03E-01
108.8	6.01E-01
109.1	6.00E-01
109.4	5.99E-01
109.8	5.98E-01
110.1	5.96E-01
110.6	5.95E-01
110.9	5.94E-01
111.3	5.92E-01
111.6	5.91E-01
111.9	5.90E-01
112.4	5.89E-01
112.7	5.87E-01
113.1	5.86E-01
113.4	5.85E-01
113.9	5.83E-01
114.2	5.82E-01
114.7	5.80E-01
115.2	5.78E-01
115.5	5.77E-01
116	5.75E-01
116.5	5.74E-01
117	5.72E-01
117.3	5.71E-01
117.7	5.70E-01
118.3	5.68E-01
118.7	5.67E-01
119.3	5.65E-01
119.8	5.63E-01
120.2	5.61E-01
120.6	5.61E-01
120.9	5.60E-01
121.3	5.58E-01
121.8	5.57E-01
122.1	5.56E-01
122.6	5.54E-01
122.9	5.54E-01
123.4	5.52E-01
123.7	5.51E-01
124.2	5.49E-01
124.5	5.48E-01
124.9	5.46E-01
125.4	5.45E-01
125.7	5.44E-01
126	5.42E-01
126.5	5.40E-01
126.9	5.39E-01
127.5	5.37E-01
127.9	5.35E-01
128.5	5.33E-01
129	5.32E-01
129.5	5.30E-01
130	5.28E-01
130.5	5.26E-01
131.1	5.25E-01
131.5	5.24E-01
132	5.22E-01
132.6	5.20E-01
133.1	5.18E-01
133.4	5.18E-01
133.8	5.17E-01
134.3	5.15E-01
134.8	5.13E-01
135.1	5.12E-01
135.5	5.11E-01
136.1	5.09E-01
136.4	5.08E-01
136.7	5.07E-01
137.1	5.06E-01
137.5	5.05E-01
137.9	5.04E-01
138.4	5.03E-01
138.7	5.02E-01
139	5.01E-01
139.4	4.99E-01
139.9	4.98E-01
140.5	4.96E-01
141	4.95E-01
141.5	4.93E-01
141.8	4.92E-01
142.2	4.91E-01
142.7	4.89E-01
143.3	4.88E-01
143.6	4.87E-01
144	4.86E-01
144.3	4.85E-01
144.8	4.83E-01
145.3	4.82E-01
145.8	4.81E-01
146.1	4.80E-01
146.6	4.79E-01
146.9	4.78E-01
147.3	4.77E-01
147.6	4.76E-01
148.1	4.75E-01
148.6	4.73E-01
149.1	4.71E-01
149.4	4.70E-01
149.9	4.68E-01
150.2	4.68E-01
150.6	4.67E-01
150.9	4.66E-01
151.4	4.65E-01
151.7	4.64E-01
152.2	4.63E-01
152.7	4.61E-01
153.2	4.60E-01
153.7	4.59E-01
154.2	4.57E-01
154.5	4.55E-01
155	4.54E-01
155.4	4.53E-01
156	4.52E-01
156.5	4.50E-01
157	4.49E-01
157.6	4.47E-01
158.1	4.46E-01
158.6	4.45E-01
158.9	4.44E-01
159.3	4.43E-01
159.6	4.42E-01
160	4.41E-01
160.6	4.40E-01
161.1	4.39E-01
161.6	4.38E-01
161.9	4.36E-01
162.2	4.35E-01
162.5	4.34E-01
162.9	4.33E-01
163.2	4.32E-01
163.5	4.32E-01
163.9	4.31E-01
164.2	4.29E-01
164.5	4.28E-01
164.9	4.27E-01
165.2	4.26E-01
165.7	4.25E-01
166	4.25E-01
166.3	4.24E-01
166.7	4.23E-01
167.2	4.22E-01
167.6	4.21E-01
168	4.20E-01
168.5	4.18E-01
168.8	4.18E-01
169.3	4.16E-01
169.8	4.14E-01
170.1	4.13E-01
170.6	4.12E-01
171.1	4.11E-01
171.6	4.10E-01
172.1	4.09E-01
172.7	4.07E-01
173.1	4.07E-01
173.6	4.06E-01
173.9	4.05E-01
174.2	4.04E-01
174.5	4.04E-01
174.9	4.03E-01
175.4	4.01E-01
176	4.00E-01
176.4	3.99E-01
176.9	3.97E-01
177.5	3.96E-01
178	3.95E-01
178.5	3.94E-01
179	3.93E-01
179.5	3.91E-01
179.8	3.91E-01
180.3	3.89E-01
180.8	3.89E-01
181.3	3.88E-01
181.6	3.87E-01
182.1	3.86E-01
182.6	3.84E-01
182.9	3.83E-01
183.3	3.82E-01
183.7	3.82E-01
184.2	3.81E-01
184.6	3.79E-01
184.9	3.79E-01
185.4	3.77E-01
185.9	3.76E-01
186.5	3.75E-01
186.9	3.74E-01
187.4	3.73E-01
187.7	3.72E-01
188.2	3.71E-01
188.7	3.70E-01
189.2	3.69E-01
189.7	3.68E-01
190.3	3.67E-01
190.7	3.66E-01
191.2	3.65E-01
191.8	3.63E-01
192.1	3.62E-01
192.5	3.61E-01
193	3.60E-01
193.5	3.59E-01
194	3.57E-01
194.4	3.56E-01
194.8	3.55E-01
195.3	3.54E-01
195.6	3.54E-01
196.1	3.53E-01
196.4	3.53E-01
196.8	3.52E-01
197.4	3.50E-01
197.9	3.49E-01
198.4	3.48E-01
198.8	3.47E-01
199.4	3.46E-01
199.7	3.46E-01
200.1	3.46E-01
200.4	3.45E-01
200.9	3.44E-01
201.2	3.43E-01
201.6	3.42E-01
202	3.41E-01
202.3	3.40E-01
202.7	3.39E-01
203.2	3.39E-01
203.5	3.38E-01
204	3.37E-01
204.5	3.36E-01
205	3.35E-01
205.3	3.34E-01
205.8	3.33E-01
206.1	3.32E-01
206.5	3.32E-01
206.9	3.32E-01
207.3	3.31E-01
207.6	3.30E-01
208.1	3.29E-01
208.4	3.28E-01
208.7	3.28E-01
209.1	3.27E-01
209.4	3.26E-01
209.8	3.25E-01
210.2	3.25E-01
210.5	3.25E-01
210.9	3.24E-01
211.4	3.23E-01
211.7	3.22E-01
212	3.22E-01
212.4	3.21E-01
212.9	3.20E-01
213.2	3.20E-01
213.7	3.19E-01
214	3.18E-01
214.5	3.18E-01
214.8	3.17E-01
215.2	3.16E-01
215.5	3.15E-01
216	3.14E-01
216.3	3.14E-01
216.8	3.13E-01
217.3	3.12E-01
217.8	3.11E-01
218.1	3.11E-01
218.6	3.10E-01
218.9	3.09E-01
219.3	3.09E-01
219.6	3.08E-01
220.1	3.07E-01
220.6	3.06E-01
221.1	3.05E-01
221.6	3.04E-01
221.9	3.04E-01
222.4	3.03E-01
222.7	3.02E-01
223.1	3.01E-01
223.4	3.01E-01
223.7	3.00E-01
224	3.00E-01
224.4	2.99E-01
224.7	2.99E-01
225	2.98E-01
225.5	2.97E-01
225.9	2.97E-01
226.3	2.96E-01
226.7	2.96E-01
227	2.95E-01
227.5	2.94E-01
227.8	2.93E-01
228.2	2.92E-01
228.8	2.90E-01
229.3	2.89E-01
229.7	2.89E-01
230.3	2.88E-01
230.6	2.87E-01
230.9	2.86E-01
231.3	2.86E-01
231.8	2.85E-01
232.3	2.84E-01
232.9	2.83E-01
233.2	2.82E-01
233.5	2.82E-01
233.9	2.82E-01
234.4	2.81E-01
234.9	2.80E-01
235.2	2.79E-01
235.7	2.78E-01
236.1	2.78E-01
236.7	2.77E-01
237.2	2.75E-01
237.7	2.75E-01
238.2	2.75E-01
238.7	2.74E-01
239	2.73E-01
239.5	2.72E-01
240	2.72E-01
240.5	2.71E-01
241	2.70E-01
241.5	2.68E-01
241.8	2.68E-01
242.2	2.68E-01
242.5	2.67E-01
242.8	2.67E-01
243.3	2.66E-01
243.8	2.65E-01
244.3	2.64E-01
244.7	2.64E-01
245.1	2.63E-01
245.4	2.63E-01
245.7	2.62E-01
246.1	2.62E-01
246.6	2.61E-01
247.2	2.61E-01
247.6	2.60E-01
248	2.59E-01
248.4	2.58E-01
248.7	2.57E-01
249.1	2.56E-01
249.7	2.55E-01
250.2	2.54E-01
250.7	2.54E-01
251	2.54E-01
251.4	2.54E-01
252	2.53E-01
252.3	2.52E-01
252.6	2.51E-01
253	2.51E-01
253.3	2.50E-01
253.8	2.49E-01
254.1	2.49E-01
254.5	2.48E-01
254.9	2.48E-01
255.3	2.47E-01
255.6	2.47E-01
256.1	2.46E-01
256.4	2.46E-01
256.9	2.45E-01
257.4	2.44E-01
257.8	2.43E-01
258.4	2.42E-01
258.9	2.42E-01
259.4	2.41E-01
259.9	2.40E-01
260.2	2.40E-01
260.5	2.39E-01
260.9	2.39E-01
261.2	2.39E-01
261.5	2.39E-01
261.9	2.38E-01
262.2	2.38E-01
262.7	2.37E-01
263.2	2.36E-01
263.5	2.36E-01
263.8	2.35E-01
264.2	2.35E-01
264.5	2.34E-01
265	2.34E-01
265.3	2.33E-01
265.6	2.32E-01
266	2.32E-01
266.5	2.32E-01
266.8	2.32E-01
267.1	2.31E-01
267.5	2.30E-01
268.1	2.29E-01
268.6	2.29E-01
268.9	2.28E-01
269.3	2.27E-01
269.6	2.27E-01
269.9	2.26E-01
270.2	2.26E-01
270.6	2.25E-01
270.9	2.25E-01
271.4	2.25E-01
271.7	2.25E-01
272.2	2.24E-01
272.5	2.23E-01
272.9	2.23E-01
273.2	2.23E-01
273.7	2.22E-01
274	2.21E-01
274.3	2.21E-01
274.7	2.20E-01
275.2	2.20E-01
275.5	2.19E-01
276	2.19E-01
276.3	2.18E-01
276.6	2.18E-01
277	2.18E-01
277.3	2.18E-01
277.8	2.17E-01
278.1	2.17E-01
278.5	2.16E-01
278.8	2.15E-01
279.3	2.15E-01
279.6	2.14E-01
279.9	2.14E-01
280.3	2.13E-01
280.6	2.13E-01
281.1	2.12E-01
281.4	2.12E-01
281.7	2.11E-01
282.1	2.11E-01
282.6	2.11E-01
282.9	2.11E-01
283.2	2.11E-01
283.6	2.10E-01
284.1	2.09E-01
284.7	2.08E-01
285.1	2.08E-01
285.7	2.07E-01
286	2.06E-01
286.4	2.05E-01
286.9	2.04E-01
287.4	2.04E-01
288	2.04E-01
