-5.400000000000000000e+01,7.014028060264178473e-03
-5.200000000000000000e+01,7.014028060264178473e-03
-5.000000000000000000e+01,5.010020041471506362e-03
-4.800000000000000000e+01,4.008016037585344221e-03
-4.600000000000000000e+01,5.010020041471506362e-03
-4.400000000000000000e+01,7.014028060264178473e-03
-4.200000000000000000e+01,7.014028060264178473e-03
-4.000000000000000000e+01,9.018036068036503622e-03
-3.800000000000000000e+01,9.018036068036503622e-03
-3.600000000000000000e+01,1.102204408682917573e-02
-3.400000000000000000e+01,1.402805610950801085e-02
-3.200000000000000000e+01,1.402805610950801085e-02
-3.000000000000000000e+01,1.603206412830068123e-02
-2.800000000000000000e+01,1.803607214709335507e-02
-2.600000000000000000e+01,2.304609218856486230e-02
-2.400000000000000000e+01,2.805611223003636953e-02
-2.200000000000000000e+01,4.208416833954437691e-02
-2.000000000000000000e+01,6.412825651320272491e-02
-1.800000000000000000e+01,1.182364729434624423e-01
-1.600000000000000000e+01,2.515030060003190515e-01
-1.400000000000000000e+01,5.160320641503413075e-01
-1.200000000000000000e+01,7.815631262271074409e-01
-1.000000000000000000e+01,9.108216433565821113e-01
-8.000000000000000000e+00,9.629258517349880142e-01
-6.000000000000000000e+00,9.839679358496585815e-01
-4.000000000000000000e+00,9.929859719617765146e-01
-2.000000000000000000e+00,9.969939879993617859e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,9.969939879993617859e-01
6.000000000000000000e+00,9.929859719617765146e-01
8.000000000000000000e+00,9.839679358496585815e-01
1.000000000000000000e+01,9.629258517349880142e-01
1.200000000000000000e+01,9.108216433565821113e-01
1.400000000000000000e+01,7.815631262271074409e-01
1.600000000000000000e+01,5.160320641503413075e-01
1.800000000000000000e+01,2.515030060003190515e-01
2.000000000000000000e+01,1.182364729434624423e-01
2.200000000000000000e+01,6.412825651320272491e-02
2.400000000000000000e+01,4.208416833954437691e-02
2.600000000000000000e+01,2.805611223003636953e-02
2.800000000000000000e+01,2.304609218856486230e-02
3.000000000000000000e+01,1.803607214709335507e-02
3.200000000000000000e+01,1.603206412830068123e-02
3.400000000000000000e+01,1.402805610950801085e-02
3.600000000000000000e+01,1.402805610950801085e-02
3.800000000000000000e+01,1.102204408682917573e-02
4.000000000000000000e+01,9.018036068036503622e-03
4.200000000000000000e+01,9.018036068036503622e-03
4.400000000000000000e+01,7.014028060264178473e-03
4.600000000000000000e+01,7.014028060264178473e-03
4.800000000000000000e+01,5.010020041471506362e-03
5.000000000000000000e+01,4.008016037585344221e-03
5.200000000000000000e+01,5.010020041471506362e-03
5.400000000000000000e+01,7.014028060264178473e-03
5.600000000000000000e+01,7.014028060264178473e-03
