-5.400000000000000000e+01,1.610305950303130267e-03
-5.200000000000000000e+01,1.610305950303130267e-03
-5.000000000000000000e+01,3.220611917370936553e-03
-4.800000000000000000e+01,3.220611917370936553e-03
-4.600000000000000000e+01,3.220611917370936553e-03
-4.400000000000000000e+01,4.830917867674066821e-03
-4.200000000000000000e+01,4.830917867674066821e-03
-4.000000000000000000e+01,4.830917867674066821e-03
-3.800000000000000000e+01,4.830917867674066821e-03
-3.600000000000000000e+01,6.441223834741873107e-03
-3.400000000000000000e+01,8.051529785045002940e-03
-3.200000000000000000e+01,9.661835752112808359e-03
-3.000000000000000000e+01,1.127214170241594079e-02
-2.800000000000000000e+01,1.288244766948374621e-02
-2.600000000000000000e+01,1.449275361978687691e-02
-2.400000000000000000e+01,1.860095088829890470e-02
-2.200000000000000000e+01,2.415458937189968874e-02
-2.000000000000000000e+01,3.470401046591305855e-02
-1.800000000000000000e+01,5.330496135421196324e-02
-1.600000000000000000e+01,9.445019565486689750e-02
-1.400000000000000000e+01,1.947837592429072784e-01
-1.200000000000000000e+01,3.827965652004421959e-01
-1.000000000000000000e+01,6.179012348075716421e-01
-8.000000000000000000e+00,8.124185261659718771e-01
-6.000000000000000000e+00,9.230350433561215207e-01
-4.000000000000000000e+00,9.727896633301826856e-01
-2.000000000000000000e+00,9.928360555501272167e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.926711908971445064e-01
4.000000000000000000e+00,9.733475193258602776e-01
6.000000000000000000e+00,9.247086113431540744e-01
8.000000000000000000e+00,8.123801855692842633e-01
1.000000000000000000e+01,6.155931291022068708e-01
1.200000000000000000e+01,3.853193768576211320e-01
1.400000000000000000e+01,2.029618124184855710e-01
1.600000000000000000e+01,1.011195458865604413e-01
1.800000000000000000e+01,5.619584380287052927e-02
2.000000000000000000e+01,3.453914573241505942e-02
2.200000000000000000e+01,2.326700402999912556e-02
2.400000000000000000e+01,1.682578019525724985e-02
2.600000000000000000e+01,1.288244766948374621e-02
2.800000000000000000e+01,1.038455636051537762e-02
3.000000000000000000e+01,8.051529785045002940e-03
3.200000000000000000e+01,8.051529785045002940e-03
3.400000000000000000e+01,6.441223834741873107e-03
3.600000000000000000e+01,5.553638483600794457e-03
3.800000000000000000e+01,4.830917867674066821e-03
4.000000000000000000e+01,3.220611917370936553e-03
4.200000000000000000e+01,3.220611917370936553e-03
4.400000000000000000e+01,3.220611917370936553e-03
4.600000000000000000e+01,3.220611917370936553e-03
4.800000000000000000e+01,3.220611917370936553e-03
5.000000000000000000e+01,1.610305950303130267e-03
5.200000000000000000e+01,1.610305950303130267e-03
5.400000000000000000e+01,1.610305950303130267e-03
