-3.800000000000000000e+01,2.105263156539605510e-03
-3.600000000000000000e+01,2.105263156539605510e-03
-3.400000000000000000e+01,2.105263156539605510e-03
-3.200000000000000000e+01,6.315789469618816529e-03
-3.000000000000000000e+01,1.263157895211138027e-02
-2.800000000000000000e+01,3.030075190098012808e-02
-2.600000000000000000e+01,8.834586474434374948e-02
-2.400000000000000000e+01,2.427819550398062631e-01
-2.200000000000000000e+01,5.105263160162132330e-01
-2.000000000000000000e+01,8.015037596607392789e-01
-1.800000000000000000e+01,9.801503760486395267e-01
-1.600000000000000000e+01,9.642857142335151677e-01
-1.400000000000000000e+01,7.597744359252273094e-01
-1.200000000000000000e+01,4.642105261568065799e-01
-1.000000000000000000e+01,2.157142856207631409e-01
-8.000000000000000000e+00,8.090225562828805284e-02
-6.000000000000000000e+00,2.992481202248035987e-02
-4.000000000000000000e+00,1.263157895211138027e-02
-2.000000000000000000e+00,6.315789469618816529e-03
0.000000000000000000e+00,3.383458639927373456e-03
2.000000000000000000e+00,2.105263156539605510e-03
4.000000000000000000e+00,2.105263156539605510e-03
6.000000000000000000e+00,2.105263156539605510e-03
8.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,0.000000000000000000e+00
