-1.040000000000000000e+02,3.518518518777181969e-02
-1.020000000000000000e+02,3.796296296942953952e-02
-1.000000000000000000e+02,3.981481482386801940e-02
-9.800000000000000000e+01,4.166666666666667129e-02
-9.600000000000000000e+01,4.259259258224608324e-02
-9.400000000000000000e+01,4.444444443668456313e-02
-9.200000000000000000e+01,4.722222221834228295e-02
-9.000000000000000000e+01,5.000000000000000278e-02
-8.800000000000000000e+01,5.370370370887696254e-02
-8.600000000000000000e+01,5.555555556331544936e-02
-8.400000000000000000e+01,5.925925924891274621e-02
-8.200000000000000000e+01,6.296296295778970598e-02
-8.000000000000000000e+01,6.666666666666666574e-02
-7.800000000000000000e+01,7.037037037554363939e-02
-7.600000000000000000e+01,7.592592591557942305e-02
-7.400000000000000000e+01,8.240740740611408877e-02
-7.200000000000000000e+01,8.981481482386802218e-02
-7.000000000000000000e+01,1.018518518544384854e-01
-6.800000000000000000e+01,1.194444444483243883e-01
-6.600000000000000000e+01,1.509259259272192621e-01
-6.400000000000000000e+01,2.092592592605524437e-01
-6.200000000000000000e+01,3.037037037321566602e-01
-6.000000000000000000e+01,4.268518518893579805e-01
-5.800000000000000000e+01,5.527777777816578197e-01
-5.600000000000000000e+01,6.546296296593758779e-01
-5.400000000000000000e+01,7.231481481339216977e-01
-5.200000000000000000e+01,7.666666666433870070e-01
-5.000000000000000000e+01,7.953703702940648768e-01
-4.800000000000000000e+01,8.157407407394474674e-01
-4.600000000000000000e+01,8.324074073828344744e-01
-4.400000000000000000e+01,8.462962961747247936e-01
-4.200000000000000000e+01,8.592592592489127767e-01
-4.000000000000000000e+01,8.712962963726018639e-01
-3.800000000000000000e+01,8.824074073129954954e-01
-3.600000000000000000e+01,8.935185184861856866e-01
-3.400000000000000000e+01,9.046296296593758779e-01
-3.200000000000000000e+01,9.138888889315682773e-01
-3.000000000000000000e+01,9.231481482037606767e-01
-2.800000000000000000e+01,9.314814815254542912e-01
-2.600000000000000000e+01,9.407407407976465796e-01
-2.400000000000000000e+01,9.481481481688411872e-01
-2.200000000000000000e+01,9.555555555400357948e-01
-2.000000000000000000e+01,9.629629629112305134e-01
-1.800000000000000000e+01,9.694444444483244494e-01
-1.600000000000000000e+01,9.759259259854184965e-01
-1.400000000000000000e+01,9.814814814556152012e-01
-1.200000000000000000e+01,9.870370369258120169e-01
-1.000000000000000000e+01,9.907407407278077116e-01
-8.000000000000000000e+00,9.944444445298031843e-01
-6.000000000000000000e+00,9.962962961980045273e-01
-4.000000000000000000e+00,9.981481480990023192e-01
-2.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.981481480990023192e-01
8.000000000000000000e+00,9.944444445298031843e-01
1.000000000000000000e+01,9.907407407278077116e-01
1.200000000000000000e+01,9.870370369258120169e-01
1.400000000000000000e+01,9.814814814556152012e-01
1.600000000000000000e+01,9.759259259854184965e-01
1.800000000000000000e+01,9.703703702824251209e-01
2.000000000000000000e+01,9.629629629112305134e-01
2.200000000000000000e+01,9.555555555400357948e-01
2.400000000000000000e+01,9.481481481688411872e-01
2.600000000000000000e+01,9.398148148471476837e-01
2.800000000000000000e+01,9.314814815254542912e-01
3.000000000000000000e+01,9.222222222532617808e-01
3.200000000000000000e+01,9.129629629810693814e-01
3.400000000000000000e+01,9.027777777583780860e-01
3.600000000000000000e+01,8.925925925356867907e-01
3.800000000000000000e+01,8.824074073129954954e-01
4.000000000000000000e+01,8.712962963726018639e-01
4.200000000000000000e+01,8.592592592489127767e-01
4.400000000000000000e+01,8.462962961747247936e-01
4.600000000000000000e+01,8.324074073828344744e-01
4.800000000000000000e+01,8.166666666899464744e-01
5.000000000000000000e+01,7.972222221950626686e-01
5.200000000000000000e+01,7.722222222299821581e-01
5.400000000000000000e+01,7.305555555051164163e-01
5.600000000000000000e+01,6.620370370305705965e-01
5.800000000000000000e+01,5.555555555167561721e-01
6.000000000000000000e+01,4.268518518893579805e-01
6.200000000000000000e+01,3.037037037321566602e-01
6.400000000000000000e+01,2.111111111033511234e-01
6.600000000000000000e+01,1.555555555516756339e-01
6.800000000000000000e+01,1.231481481572013620e-01
7.000000000000000000e+01,1.046296296360962053e-01
7.200000000000000000e+01,9.166666666666667407e-02
7.400000000000000000e+01,8.333333333333334259e-02
7.600000000000000000e+01,7.685185184279866299e-02
7.800000000000000000e+01,7.222222222998210539e-02
8.000000000000000000e+01,6.759259259388590568e-02
8.200000000000000000e+01,6.388888888500894592e-02
8.400000000000000000e+01,6.111111110335123303e-02
8.600000000000000000e+01,5.740740741775392231e-02
8.800000000000000000e+01,5.370370370887696254e-02
9.000000000000000000e+01,5.092592592721924966e-02
9.200000000000000000e+01,4.814814814556152983e-02
9.400000000000000000e+01,4.629629629112304301e-02
9.600000000000000000e+01,4.444444443668456313e-02
9.800000000000000000e+01,4.259259258224608324e-02
1.000000000000000000e+02,4.074074075108725934e-02
1.020000000000000000e+02,3.888888889664877946e-02
1.040000000000000000e+02,3.703703704221029958e-02
1.060000000000000000e+02,3.518518518777181969e-02
1.080000000000000000e+02,3.333333333333333287e-02
1.100000000000000000e+02,3.148148147889485299e-02
