-8.200000000000000000e+01,1.686746987655086613e-02
-8.000000000000000000e+01,1.686746987655086613e-02
-7.800000000000000000e+01,1.807228915034300720e-02
-7.600000000000000000e+01,1.927710843862210505e-02
-7.400000000000000000e+01,2.048192771241424959e-02
-7.200000000000000000e+01,2.275254867001976627e-02
-7.000000000000000000e+01,2.409638554827763304e-02
-6.800000000000000000e+01,2.530120482206977411e-02
-6.600000000000000000e+01,2.771084336965406320e-02
-6.400000000000000000e+01,2.998146434007491895e-02
-6.200000000000000000e+01,3.132530120551745012e-02
-6.000000000000000000e+01,3.493975904138082317e-02
-5.800000000000000000e+01,3.841519927277845664e-02
-5.600000000000000000e+01,4.216867469862064371e-02
-5.400000000000000000e+01,4.698795180827616824e-02
-5.200000000000000000e+01,5.407784987553717476e-02
-5.000000000000000000e+01,6.371640409484823075e-02
-4.800000000000000000e+01,7.924003710762815567e-02
-4.600000000000000000e+01,1.068118628873034048e-01
-4.400000000000000000e+01,1.594068582979470405e-01
-4.200000000000000000e+01,2.540315108105462016e-01
-4.000000000000000000e+01,3.909638557014524785e-01
-3.800000000000000000e+01,5.463855424285024576e-01
-3.600000000000000000e+01,6.841519927277844859e-01
-3.400000000000000000e+01,7.821594070064129545e-01
-3.200000000000000000e+01,8.416126042919014338e-01
-3.000000000000000000e+01,8.768303985232692721e-01
-2.800000000000000000e+01,8.997219648267287262e-01
-2.600000000000000000e+01,9.167284522670703373e-01
-2.400000000000000000e+01,9.299814643222448218e-01
-2.200000000000000000e+01,9.420296570768820210e-01
-2.000000000000000000e+01,9.518072289034448241e-01
-1.800000000000000000e+01,9.613067655567361092e-01
-1.600000000000000000e+01,9.697405004877682755e-01
-1.400000000000000000e+01,9.771084336965405459e-01
-1.200000000000000000e+01,9.841983318601956743e-01
-1.000000000000000000e+01,9.890176088401971821e-01
-8.000000000000000000e+00,9.927710843862210810e-01
-6.000000000000000000e+00,9.962465245800448121e-01
-4.000000000000000000e+00,9.986561630863970418e-01
-2.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.987951806827470858e-01
4.000000000000000000e+00,9.965245598061763799e-01
6.000000000000000000e+00,9.939759035586044345e-01
8.000000000000000000e+00,9.892956440475277891e-01
1.000000000000000000e+01,9.844763670355521912e-01
1.200000000000000000e+01,9.784522706087871446e-01
1.400000000000000000e+01,9.712233549782924857e-01
1.600000000000000000e+01,9.638554216413661724e-01
1.800000000000000000e+01,9.543558851162285972e-01
2.000000000000000000e+01,9.435125115674063423e-01
2.200000000000000000e+01,9.314643188294848830e-01
2.400000000000000000e+01,9.171455050520509467e-01
2.600000000000000000e+01,9.001390175949935957e-01
2.800000000000000000e+01,8.773864688865276040e-01
3.000000000000000000e+01,8.403151065287817190e-01
3.200000000000000000e+01,7.744670990211743877e-01
3.400000000000000000e+01,6.677942537706537118e-01
3.600000000000000000e+01,5.222891563537219728e-01
3.800000000000000000e+01,3.679332713489315010e-01
4.000000000000000000e+01,2.386005558525275128e-01
4.200000000000000000e+01,1.514365151394371223e-01
4.400000000000000000e+01,1.028266913191922538e-01
4.600000000000000000e+01,7.738646891995906718e-02
4.800000000000000000e+01,6.278962000101369345e-02
5.000000000000000000e+01,5.315106578170263746e-02
5.200000000000000000e+01,4.698795180827616824e-02
5.400000000000000000e+01,4.216867469862064371e-02
5.600000000000000000e+01,3.748841517894391240e-02
5.800000000000000000e+01,3.493975904138082317e-02
6.000000000000000000e+01,3.132530120551745012e-02
6.200000000000000000e+01,2.905468023509657702e-02
6.400000000000000000e+01,2.771084336965406320e-02
6.600000000000000000e+01,2.544022241204854304e-02
6.800000000000000000e+01,2.409638554827763304e-02
7.000000000000000000e+01,2.289156625999853520e-02
7.200000000000000000e+01,2.048192771241424959e-02
7.400000000000000000e+01,1.927710843862210505e-02
7.600000000000000000e+01,1.807228915034300720e-02
7.800000000000000000e+01,1.686746987655086613e-02
8.000000000000000000e+01,1.686746987655086613e-02
