5.000000000000000000e-01,5.355245686119154414e-01
1.500000000000000000e+00,5.856573707292189734e-01
2.500000000000000000e+00,6.523904385386875004e-01
3.500000000000000000e+00,7.231075699837782311e-01
4.500000000000000000e+00,7.813745023005348456e-01
5.500000000000000000e+00,8.256972115236477228e-01
6.500000000000000000e+00,8.585657374011070875e-01
7.500000000000000000e+00,8.861221783275008423e-01
8.500000000000000000e+00,9.090305448569812041e-01
9.500000000000000000e+00,9.274900402431806024e-01
1.050000000000000000e+01,9.442231079167143770e-01
1.150000000000000000e+01,9.571713151305812906e-01
1.250000000000000000e+01,9.681274905654755347e-01
1.350000000000000000e+01,9.775896414913214372e-01
1.450000000000000000e+01,9.846613549271192589e-01
1.550000000000000000e+01,9.905378491906694505e-01
1.650000000000000000e+01,9.946215146958483633e-01
1.750000000000000000e+01,9.967629490461251685e-01
1.850000000000000000e+01,9.990039840231270674e-01
1.950000000000000000e+01,1.000000000000000000e+00
2.050000000000000000e+01,1.000000000000000000e+00
2.150000000000000000e+01,1.000000000000000000e+00
2.250000000000000000e+01,1.000000000000000000e+00
2.350000000000000000e+01,1.000000000000000000e+00
2.450000000000000000e+01,9.983399733718784086e-01
2.550000000000000000e+01,9.956175306727212959e-01
2.650000000000000000e+01,9.930278891328517821e-01
2.750000000000000000e+01,9.902390443976075707e-01
2.850000000000000000e+01,9.882470124438617054e-01
2.950000000000000000e+01,9.863877826203656385e-01
3.050000000000000000e+01,9.827357240384982928e-01
3.150000000000000000e+01,9.787516601310065623e-01
3.250000000000000000e+01,9.749003983537646301e-01
3.350000000000000000e+01,9.717131481987334451e-01
3.450000000000000000e+01,9.685258967814515119e-01
3.550000000000000000e+01,9.654714479475348110e-01
3.650000000000000000e+01,9.617529884494234738e-01
3.750000000000000000e+01,9.575033204562055644e-01
3.850000000000000000e+01,9.541832672970587126e-01
3.950000000000000000e+01,9.498671982581352591e-01
4.050000000000000000e+01,9.458831345448358574e-01
4.150000000000000000e+01,9.420318729229478771e-01
4.250000000000000000e+01,9.377490043583290857e-01
4.350000000000000000e+01,9.342629485363700415e-01
4.450000000000000000e+01,9.302788848230708618e-01
4.550000000000000000e+01,9.254980083671116020e-01
4.650000000000000000e+01,9.213147414195993479e-01
4.750000000000000000e+01,9.173306777063001682e-01
4.850000000000000000e+01,9.146746351660365315e-01
4.950000000000000000e+01,9.110225767136308495e-01
5.050000000000000000e+01,9.069721119352067706e-01
5.150000000000000000e+01,9.029880481442305040e-01
5.250000000000000000e+01,8.990703854766368686e-01
